transaction_amount,transaction_hour,account_age,user_transactions_last_24h,is_fraud
82.36576567826803,16,2578,2,0
435.57957974588317,21,2148,0,0
293.36244256974044,12,1503,0,0
545.8825222615013,3,3021,0,0
134.2829191876839,13,1492,4,0
691.9517585713448,9,1660,3,0
795.216525391542,9,1901,0,0
164.19109529341333,9,1316,3,0
105.20877426453028,11,3063,1,0
146.3699673045718,1,125,1,0
877.2504343366032,22,3063,4,0
528.6610724945998,8,519,3,0
467.7937350114951,4,2071,2,0
107.60510728325193,7,162,4,0
649.9064507502048,20,2677,0,0
868.1315923031948,13,2554,1,0
828.3576834541295,6,882,1,0
626.4286542718205,6,1045,2,0
76.20343793502195,8,1788,4,0
113.28463014883695,2,1862,3,0
50.25967812271485,13,3536,1,0
258.2217372759768,16,483,0,0
136.52580569321736,17,1526,2,0
260.78799221218145,11,1967,2,0
385.6729976632427,21,2357,2,0
943.0398012870645,13,874,0,0
610.7656837219104,12,1577,2,0
835.1388118972793,13,2251,3,0
710.6411492116199,8,3488,3,0
113.39062739610512,18,2688,4,0
736.1844859675749,1,142,4,0
275.8237826775653,10,1880,3,0
639.4687391477116,16,1004,0,0
341.62101166934553,1,2663,4,0
997.6745910013946,18,2155,2,0
264.28792801728105,6,2015,3,0
279.8513403034954,17,529,1,0
930.7415833068359,12,3609,0,0
25.619760231686346,4,2624,0,0
696.9922988853236,17,969,3,0
725.6010643451423,22,1773,1,0
836.5421988329889,23,2736,0,0
974.4648713278368,23,2339,4,0
975.6263172374958,15,805,1,0
66.21148080889743,14,1335,2,0
822.0174834301496,7,668,4,0
646.663623723724,14,385,1,0
647.694792238718,0,3125,3,0
129.2215766880801,16,1609,0,0
650.5369792792077,14,3255,4,0
982.5000980206465,13,3441,3,0
911.9067509699075,13,2749,1,0
439.69153014404566,9,13,2,0
40.90802531280825,1,3631,0,0
362.93119651020464,5,3008,0,0
826.5639212889547,16,2208,4,0
701.7976023637009,4,1308,3,0
459.88431193836243,4,2613,1,0
56.046433623672264,14,3359,1,0
427.4678330954793,14,2056,3,0
469.55591477816563,19,72,0,0
928.6269773612418,10,2940,3,0
641.4450174785773,4,2146,1,0
312.34126373799427,0,2135,3,0
525.7929461862707,10,1866,0,0
66.9892525143379,10,101,4,0
972.5956674140871,5,281,0,0
360.6998420287953,22,883,2,0
478.3894875582227,7,1313,2,0
355.9286902626857,1,2797,3,0
682.829218386084,14,2244,0,0
662.5699261712634,22,2439,0,0
715.6069882186065,21,609,1,0
268.8750863823089,8,450,4,0
316.3528126829019,14,3440,0,0
126.12597986511174,7,3502,3,0
655.8544618742665,15,3168,1,0
40.757330208316894,13,1285,1,0
598.0846531879356,14,1536,3,0
869.8261889667822,19,121,3,0
890.9413161413439,12,3438,0,0
449.58872260959174,8,2380,0,0
459.8443845248607,0,1076,1,0
77.89221382500935,5,3468,1,0
671.0942604175927,7,318,4,0
821.4381609524727,19,2723,1,0
245.41039955010834,17,702,3,0
421.8795807517313,17,3349,3,0
839.000497428505,16,3266,4,0
877.2433471946257,20,2741,2,0
243.9368002839617,15,1017,2,0
551.0200639068229,12,21,3,0
193.30065748519124,21,2447,2,0
102.77688537541698,3,1739,2,0
911.2093808905656,3,2250,4,0
820.686996727877,20,2514,1,0
760.2748669013707,13,3223,1,0
49.71755249432728,4,896,2,0
843.8850639175472,15,1183,0,0
438.60603182947835,13,2358,4,0
343.0527281725638,13,2552,2,0
546.9298846643511,13,2074,0,0
92.26188948083227,23,66,0,0
756.8899028030464,13,263,4,0
582.8526418114076,18,472,1,0
187.40350677629436,2,2215,3,0
189.04396756927656,16,2848,0,0
185.06440292110156,13,3226,3,0
57.94538516438205,9,343,3,0
588.2106509223131,12,718,4,0
840.5078294109196,21,2461,1,0
18.48071577340121,3,3256,4,0
49.95564032630227,10,1695,0,0
573.1975064102588,14,3266,1,0
819.6761897006663,14,3074,2,0
327.41215167806496,23,1239,1,0
350.26478440891447,1,2735,4,0
596.7501509992792,10,2845,4,0
274.93867623502285,1,2026,3,0
27.581757711606446,22,2531,2,0
735.4932895834945,4,3633,1,0
626.0242630285117,12,1056,2,0
581.1752430566034,0,15,3,0
741.9424448628313,6,3390,2,0
675.5556067244754,6,1870,2,0
206.67610619014283,9,3315,1,0
353.1285658964078,5,17,2,0
126.98403153694638,19,2582,3,0
130.72715640446316,11,1780,0,0
676.5195506101827,12,1950,0,0
858.7415068755157,23,81,4,0
962.7698512772779,10,2704,0,0
628.718770431895,17,2484,1,0
184.91722203759602,1,3080,4,0
106.54469510348177,15,1019,0,0
813.038120565221,1,2727,0,0
579.1777198836393,18,3359,4,0
618.6667359927061,5,780,1,0
781.6806266659545,0,1825,4,0
703.5739505047192,10,2234,1,0
834.6237946032405,17,3596,1,0
57.1576915544186,9,2470,3,0
747.7731161097583,17,2514,0,0
851.0019045647733,0,2131,0,0
286.84890741585605,18,2615,2,0
640.8068267192596,15,2691,4,0
314.8479017731351,6,3555,3,0
958.0130954159715,14,325,0,0
34.390148863068255,0,3491,2,0
580.213050989122,22,2099,3,0
167.33704350246558,20,1051,1,0
712.5079849719815,8,677,0,0
176.71439313524343,1,2030,4,0
236.1478786364592,16,3029,3,0
494.87644023471233,23,2012,2,0
914.9201150468812,9,793,4,0
212.50265777582288,5,3617,1,0
145.09578109698543,4,3134,4,0
759.2178550221766,7,2705,2,0
501.11891280159705,7,1195,1,0
911.8733272693896,4,3358,2,0
147.46794260268246,11,2165,0,0
646.2819651300163,6,3076,2,0
233.64626700566322,12,3138,4,0
157.60366822298766,12,3132,0,0
683.7459857421132,16,905,0,0
594.0909352888245,3,502,3,0
755.0726309039688,17,799,4,0
310.15311386973616,9,2905,4,0
448.52368472580775,2,3301,1,0
406.06620465408804,11,1124,2,0
984.1053745025476,0,1143,2,0
292.9567077826485,10,2117,4,0
295.52242110842013,17,2712,2,0
355.19366061977877,12,2840,4,0
565.0294872090312,16,221,0,0
253.0704215194815,7,3058,2,0
915.3746504388946,19,2271,2,0
266.4198793013972,18,2725,4,0
895.9199158286344,16,3576,4,0
104.37158858293807,1,2259,1,0
656.9061396972527,2,931,2,0
907.0785329198054,2,3647,3,0
169.5806889598313,5,886,4,0
968.3586331391557,9,2930,3,0
453.43047705509616,23,262,0,0
945.7693933325835,21,2566,0,0
677.143223586417,17,1272,3,0
302.285283003678,17,798,0,0
189.1142223921893,13,1281,3,0
304.4313111788743,15,3135,1,0
93.92439185341232,6,3464,1,0
144.72409837698643,0,2588,0,0
105.55577990613466,16,417,3,0
423.5206001978162,22,2101,3,0
795.7827978813289,4,1788,3,0
142.24217066212384,0,38,0,0
131.19011273916354,20,2356,3,0
643.7855205678135,16,846,4,0
197.98579898609822,9,898,3,0
98.5124280708826,11,53,4,0
167.68172962737205,19,606,1,0
923.8076644808993,1,452,4,0
821.6497815234146,22,461,1,0
354.710497792739,15,775,0,0
656.1649465600655,14,3558,1,0
537.7383979943701,12,1859,1,0
677.4471392190814,17,1161,3,0
682.9884813102966,19,1396,2,0
629.1052810449329,21,3328,1,0
266.8352671687713,13,2443,4,0
39.96741434205531,17,1061,0,0
456.1112152081187,1,1678,4,0
891.0829108060132,1,3219,0,0
569.9277612600573,2,3080,4,0
832.558650660206,4,3323,1,0
991.632718618267,15,2695,2,0
164.452587934138,21,3643,1,0
692.0858615028403,14,3519,3,0
674.6192801263246,11,2311,4,0
979.9754919109201,8,2680,2,0
985.6151332188475,13,3511,4,0
686.9919331124054,20,1283,3,0
244.37117719021208,15,1347,3,0
798.7572822924684,10,2578,3,0
107.92210507682707,5,2349,1,0
780.918604867457,9,1889,1,0
910.2859280205518,7,485,2,0
383.4505613736668,15,92,3,0
631.0046596880974,2,1188,1,0
430.71258936472947,1,1359,0,0
438.3272899331403,15,2363,0,0
311.06051821901195,18,1938,1,0
762.3674908298743,8,2993,2,0
936.2403876023387,15,2286,4,0
940.8101083752266,21,1710,3,0
175.6065035900589,3,2131,1,0
874.8689060069095,9,2717,2,0
737.6940099856951,18,1990,4,0
253.58456328959898,12,3181,2,0
68.21732830859304,17,178,4,0
268.72926961749357,14,250,0,0
912.2960285447441,3,765,4,0
633.5454962208765,8,3639,0,0
721.333606236974,3,2715,3,0
257.89519875798675,15,2951,1,0
719.6687674192455,20,91,0,0
29.093384771645834,14,339,2,0
375.9460244272408,23,1662,4,0
627.126595193789,1,1873,2,0
146.9504689757789,13,169,0,0
823.1805708724878,2,3211,2,0
235.79626751310673,21,3589,4,0
652.6288317056278,22,2626,1,0
405.79194543275435,3,3256,2,0
596.4475518821695,0,780,3,0
108.34310207627922,22,170,4,0
17.895887121685718,8,2410,4,0
909.6548629529209,16,2292,3,0
270.3603787584156,13,138,0,0
819.8573257776786,16,3100,3,0
999.350950171728,0,519,0,0
212.21982674091225,9,1422,1,0
265.90557044217223,22,2381,0,0
663.196927847031,15,3013,1,0
965.4831859660206,18,3389,1,0
915.8985338425532,23,2611,3,0
503.3726445455193,2,2474,1,0
795.3151722441979,11,1160,0,0
136.61010724680116,2,2689,2,0
977.4607460198083,14,709,4,0
964.3888808019506,16,1291,4,0
164.5652289212918,17,2036,0,0
300.1237016783035,6,107,2,0
101.05484250926017,18,2608,1,0
272.4458812992815,6,2186,0,0
816.1398336257914,4,2663,1,0
378.9372915580942,7,2095,3,0
89.30857017961162,20,2013,2,0
342.88329925412563,15,1689,4,0
981.4019509070388,15,2416,0,0
778.2197870361861,18,16,9,1
416.7447854597516,14,523,1,0
167.37197498377273,6,2577,1,0
986.190620486411,4,1679,3,0
821.0281602538656,22,3344,1,0
282.1958251484685,10,66,1,0
70.99862702546827,9,2468,4,0
57.568931820180474,20,3411,4,0
121.25777135602829,22,2982,0,0
581.1878150308072,8,498,0,0
928.8346577842868,0,1493,1,0
497.2466845779785,19,2379,2,0
843.1025369737409,0,2816,0,0
446.44073323994803,7,1001,1,0
708.8749622220574,2,1663,4,0
732.1408645492144,1,3203,3,0
174.78974219743532,3,2018,4,0
361.85484291683593,18,2578,4,0
637.6648543814858,10,1743,3,0
71.62591157618182,4,1625,4,0
362.1786475751936,23,3510,0,0
535.2646668149113,9,2291,4,0
996.228268551594,23,3535,3,0
475.0590290598183,22,2398,1,0
816.2407003572092,7,1041,1,0
432.6352177815511,12,1490,1,0
796.5943318970892,4,2783,3,0
595.8193868184883,11,2930,3,0
886.7088460608959,12,363,0,0
411.5316097977598,21,3282,3,0
604.7001154016574,7,3063,1,0
630.3886619382085,14,1635,3,0
417.9655588586728,12,525,2,0
145.16773164379404,0,831,4,0
94.46584750542321,21,2830,0,0
17.654879049033468,5,1723,1,0
873.6607299809694,10,420,1,0
237.23843732645585,12,2834,2,0
212.29524253248627,20,133,0,0
736.2993650256394,19,2062,4,0
320.69609697430434,0,1068,0,0
506.5386477194248,10,1401,0,0
163.34855423215885,10,2343,1,0
959.7859757405073,7,1420,3,0
851.7298186172201,21,3176,4,0
863.9258333420382,2,2493,0,0
407.3669748234332,18,3134,2,0
762.5988524934656,11,3637,1,0
144.73227923439038,5,1845,3,0
9.610383589188498,22,2460,3,0
20.952959645450097,7,630,1,0
587.0151356671558,4,321,0,0
455.93951034269287,9,1155,1,0
518.4973335596112,21,1835,3,0
8.455677276802184,15,2866,3,0
423.2639330377683,11,1223,2,0
718.3500930396599,16,905,2,0
443.2510082654684,5,36,3,0
732.4869871059101,8,2839,2,0
233.78594543243796,9,3288,2,0
813.3288624772438,19,2634,2,0
588.8428092129989,13,2354,3,0
211.55233633047632,13,1591,0,0
237.4837553779791,16,3056,0,0
771.4559324962411,15,5,9,1
830.1096536192309,3,12,2,0
416.212154247126,1,2131,0,0
259.04212869846464,15,3104,4,0
867.1445953036898,0,1432,1,0
669.599023459084,2,3158,2,0
448.63740179579344,22,1987,0,0
631.7645230531277,10,14,8,1
205.05221146846,15,1435,0,0
627.1758274347791,17,957,4,0
359.38376803234576,14,713,1,0
995.649531497675,8,2043,2,0
480.70333174662596,11,3635,0,0
486.3997205834236,17,1280,3,0
566.2859356232613,4,241,2,0
916.8392471156279,23,2946,3,0
801.0172817598906,7,1956,4,0
451.6789397280436,2,2013,0,0
718.9805667068232,1,896,2,0
586.6492632819809,18,2955,2,0
492.8746816525477,7,1476,0,0
193.1234570115662,1,2804,1,0
464.472327191436,18,1025,4,0
246.57276843555206,0,601,0,0
914.927307701803,21,2330,2,0
336.0714066828506,12,2699,1,0
952.311750518839,22,599,2,0
533.5222348046165,19,3586,3,0
631.9128342974841,16,3027,2,0
543.3975040448385,2,1885,4,0
130.2512363497342,8,1143,0,0
376.445397788933,4,1012,2,0
100.0469661653463,5,2948,3,0
623.3310901391984,3,1529,3,0
447.42732100523847,16,1104,0,0
778.2069865993659,20,1647,3,0
221.25001051837046,20,1701,0,0
165.40149237090557,20,2942,4,0
406.92589873280406,15,957,0,0
926.6587978351628,15,219,1,0
710.7113931973994,21,3589,3,0
419.50470116812573,10,727,3,0
517.7548975845563,1,3057,2,0
85.12879816592124,16,1731,1,0
984.591320479737,14,1490,2,0
666.7408973902241,17,1818,0,0
286.11866439495907,9,518,4,0
586.222585821029,5,812,3,0
110.37288370292498,20,2550,4,0
965.870832138776,15,2106,0,0
175.6102028954826,4,1361,0,0
648.3822877371589,11,3582,1,0
246.2090080763915,5,814,2,0
717.8438212658872,13,614,3,0
777.0445458730408,22,426,3,0
673.7463091825213,15,1584,4,0
614.8849607949373,6,3442,1,0
892.5766248580596,1,1435,0,0
79.54808427876829,5,1812,1,0
331.583851014415,8,883,3,0
249.0391921512151,6,1699,2,0
988.0259481033562,1,432,4,0
390.0003898872066,18,3268,0,0
732.8800865411583,7,1401,0,0
685.0404387171236,10,948,0,0
212.86915623990035,3,1389,2,0
239.75868253133976,15,1668,3,0
282.0032789894811,17,2983,3,0
411.7161509811198,12,2453,1,0
235.09074058487627,4,2540,1,0
20.631831264100956,1,2114,3,0
879.5136637503883,10,912,0,0
965.6442215495032,0,391,2,0
342.2288166445364,12,83,3,0
339.1683725460474,4,1003,2,0
8.084720961596616,17,481,4,0
680.5704376420437,13,777,0,0
825.6144558528802,12,3301,4,0
147.46169205964316,6,2833,3,0
160.5066830177836,7,1755,1,0
790.2931667214663,17,1249,3,0
616.6744576057905,6,1137,4,0
45.81569707008929,19,2700,2,0
622.9244434718194,16,3257,3,0
309.6088051209223,15,1536,1,0
369.3564303153751,10,3245,4,0
769.9616868785834,18,1912,3,0
811.124257479938,0,523,4,0
400.95627021299083,20,1933,4,0
947.2057830703484,7,1695,0,0
407.05625523412016,0,2253,2,0
772.0641991948798,8,742,0,0
484.3933872996948,18,3610,4,0
897.634794195562,20,2367,1,0
907.8534824065284,8,3231,1,0
88.32939106321277,20,278,0,0
936.5568379789155,9,2950,1,0
825.7093066788952,23,148,4,0
791.5194035983542,22,778,3,0
201.7104283458369,10,1107,4,0
805.3140895459103,0,419,3,0
850.2826019503518,19,2586,1,0
289.8611841196968,7,3621,2,0
952.3078182839614,19,2440,2,0
50.81028625276509,11,1157,4,0
150.75934399389251,0,940,4,0
538.0435569134628,9,2020,1,0
576.2166786511874,3,1628,2,0
645.5049332176025,14,242,2,0
17.95216018615099,18,3523,4,0
960.4064078475081,5,999,2,0
45.54350464140985,4,1224,4,0
143.91889077067898,4,3189,0,0
15.000503008530924,17,1243,2,0
567.2915748608006,2,3377,3,0
932.3346170370513,21,2291,1,0
666.2812189143838,1,3364,4,0
822.8348110119468,3,3024,2,0
14.267922255121501,17,1818,2,0
542.4732831812463,8,3373,4,0
460.10341452801634,18,1853,3,0
499.4689762765723,9,684,2,0
73.14097214985276,21,1412,0,0
684.7509257082381,14,2636,1,0
503.71719444377584,0,1233,4,0
765.3837010114026,10,3386,2,0
485.8053434276536,13,617,1,0
150.23225459020566,9,2028,4,0
648.6086971237442,18,2074,4,0
173.21397574306107,23,2911,4,0
872.5221687914601,20,2127,3,0
613.5031228301723,15,1012,0,0
158.0466796733973,7,2018,4,0
962.3757194237256,1,128,3,0
518.8470978719853,22,413,4,0
73.82555341978335,6,2185,4,0
627.2060715106521,18,1358,3,0
253.94570810579742,6,2596,0,0
803.8897584254252,14,2436,1,0
818.0042514926245,7,571,2,0
978.9684084988072,13,3302,4,0
502.3676614934792,0,3064,0,0
455.5019228480094,12,2469,2,0
753.7221298410342,2,3196,4,0
133.33818568558465,20,3160,2,0
547.3685982793311,5,141,3,0
546.7013525307201,18,1940,0,0
90.38364968757683,14,51,0,0
418.56610142140664,3,3035,1,0
853.4315137686348,20,3639,1,0
856.2974683726657,2,2977,2,0
100.13842725476133,3,1429,3,0
91.63016186508302,4,1361,2,0
263.4327815249334,17,2710,4,0
874.8912964914394,9,366,0,0
129.77368248842544,7,2956,2,0
720.2768058248188,11,1935,2,0
102.06445399349012,21,3046,0,0
623.5147158940775,2,2004,0,0
356.71123182002566,17,2902,1,0
789.1250490029012,22,258,1,0
234.45675837653823,7,3460,0,0
639.5626275605699,0,45,2,0
236.44685204130906,13,269,4,0
713.9466228290416,21,1335,2,0
873.804356526188,22,672,4,0
127.67499732763328,12,3067,0,0
866.729092906908,11,1302,4,0
593.9816791598836,2,2905,1,0
127.98338037615694,17,3547,0,0
691.2044292433891,20,2,8,1
161.6994331916128,12,2193,4,0
700.647540977703,14,1990,4,0
759.1092662835317,9,235,3,0
106.69072375252615,0,2739,3,0
506.6337128419497,5,2768,0,0
814.8104309698913,8,3208,2,0
936.2268785094456,9,1469,3,0
514.0043488750282,14,2401,4,0
950.3289443877957,8,1418,3,0
536.1532814855738,22,994,0,0
394.796304105308,13,275,0,0
848.3549254243426,10,3456,4,0
493.489727747631,6,910,4,0
472.4306080539585,23,3395,4,0
490.8221769204185,1,3255,2,0
846.9382168678757,13,3645,4,0
832.1096001463641,5,440,0,0
404.116472447771,4,1087,0,0
333.9665600106545,4,1897,3,0
492.43609601509013,18,1751,4,0
573.1997372273719,18,872,2,0
239.09887341736896,5,651,1,0
794.161129630875,9,2991,3,0
486.99628296669044,22,34,2,0
334.7115028715396,13,2753,4,0
107.71417197102662,16,867,2,0
239.6063152432033,2,3033,1,0
949.3318905842277,0,832,2,0
305.7945871327071,9,3549,1,0
169.69043007766828,2,1111,1,0
461.2121188633382,4,3282,1,0
307.78065561688845,18,462,2,0
36.12409102092296,9,2129,4,0
323.8220720621378,15,322,0,0
544.5645153155291,0,415,0,0
552.160659647947,5,1875,2,0
357.2023622557118,8,3040,4,0
447.85545349634805,4,2238,0,0
965.5524003165316,13,1257,1,0
377.9711287530813,9,2440,2,0
258.968586446723,1,3241,2,0
244.22357702269335,4,3515,3,0
458.30684809143,0,168,3,0
759.7606285682272,9,3303,3,0
206.7821960042847,21,1174,4,0
709.5868310136273,8,2712,2,0
22.12867352606687,2,3622,3,0
419.5140450059621,14,1410,2,0
776.089200137584,3,2429,1,0
339.394222818657,12,1833,3,0
569.1001466740049,5,25,7,1
205.7742535930849,19,3347,4,0
742.2533957350462,16,1641,4,0
53.22682416549086,22,898,4,0
852.6901022306248,4,2912,3,0
198.99819003524647,14,2110,4,0
874.5236336766225,7,3539,0,0
353.1767120592168,4,2576,1,0
722.9608909000121,23,862,2,0
319.9060724884023,12,150,0,0
906.0057595634129,0,3214,3,0
127.51048839285599,0,2164,2,0
179.3412694833261,6,824,2,0
493.5370950336435,21,2113,4,0
82.85650059910797,4,1453,2,0
196.78420451706018,13,2358,2,0
637.3285001639757,14,21,9,1
976.5131714867392,20,2902,3,0
376.88307000109154,16,1454,0,0
923.3627349929217,23,3072,4,0
545.2798509977583,17,3233,1,0
270.4727234078933,6,306,0,0
702.696322359518,21,1385,0,0
659.2429047682823,17,3350,1,0
989.1361937896246,18,3368,4,0
265.782240121874,19,1575,3,0
672.3874431590737,6,873,1,0
52.97173127441745,7,169,1,0
114.53239265802269,12,1483,1,0
4.914456576142168,17,1604,4,0
999.4612203786135,23,1031,1,0
802.4714234503302,10,1735,1,0
786.9362917188073,8,3204,2,0
510.21634921289154,22,2636,2,0
300.7670158225345,0,2810,2,0
152.11302017821325,21,347,2,0
285.3900641076172,7,3003,1,0
376.59525070720997,20,735,2,0
756.5537868833137,11,1277,0,0
540.1221271142492,1,2458,3,0
78.40614292892721,14,543,2,0
19.010979949953327,20,355,4,0
103.22984735452908,23,713,3,0
411.08821498368195,17,3636,0,0
933.2597241319693,16,3440,3,0
637.7650787280124,14,584,3,0
802.0240739756396,19,511,0,0
466.908219910044,19,2581,2,0
362.3044171118477,8,2576,0,0
109.29197234390611,2,947,4,0
876.0570891640187,19,3600,0,0
783.3768689988749,18,3474,1,0
168.9499795001274,17,1199,1,0
512.7483033123842,19,2872,3,0
487.88743311332365,7,78,2,0
892.7883148894807,0,14,9,1
946.2407070972699,23,1776,1,0
580.1916703207172,23,2597,4,0
540.67704951184,14,3304,0,0
51.272610001729284,18,2448,0,0
63.84456854200591,9,3285,0,0
188.1594445354621,11,1217,4,0
33.438300920056534,5,3644,4,0
743.6095426744424,12,2749,0,0
723.6069736899692,3,1291,0,0
136.9201781972113,12,126,4,0
836.2428218944856,16,1739,0,0
155.63124881126586,0,2882,4,0
301.87441141036146,4,3454,3,0
249.72792226220363,23,2592,1,0
372.9347914744747,16,502,1,0
255.4091021240719,17,3475,4,0
489.4619755120136,6,2872,0,0
408.0004734733307,15,3333,1,0
986.5829212885473,7,387,2,0
56.87042377809744,11,412,0,0
143.03919501096428,13,1370,4,0
53.773068014693884,18,2007,2,0
626.2153537873934,10,1118,4,0
55.45476813630586,11,2376,0,0
836.6032976387472,12,2148,3,0
512.4266920512459,7,2509,3,0
527.4806169569522,0,1339,3,0
562.032913204482,8,2073,0,0
171.6428925999045,1,1942,0,0
198.49261281137305,13,2542,2,0
319.49850555013165,12,353,0,0
593.9029194060296,15,869,0,0
210.90765816427432,1,3189,2,0
117.21539540612797,3,2247,2,0
970.1467695320138,11,1303,4,0
22.95983299481329,15,847,1,0
802.8947079306856,9,1103,1,0
788.2471144254471,2,1448,4,0
297.9168997312509,3,3426,3,0
136.4909893913061,5,526,0,0
146.483018058718,22,2589,2,0
697.7341856199553,4,1680,2,0
643.1637844950875,17,2525,3,0
782.9629285771354,2,1879,2,0
937.5436912267056,9,10,3,0
692.2354359033254,10,3631,4,0
156.695685014892,18,3575,3,0
244.19917414864526,13,1284,1,0
842.3515371422415,20,2572,3,0
210.09676975837436,10,2858,4,0
73.44979463752694,20,2820,3,0
703.5767739882082,3,1620,4,0
982.9073673521505,23,8,7,1
920.1200124933576,21,2908,0,0
650.6048160225679,5,3078,4,0
91.3285588138691,16,1059,0,0
947.9087106864071,21,2223,4,0
259.29870637660565,18,2490,3,0
337.87527791587945,12,3649,0,0
402.8581532698585,21,1171,4,0
52.173072107908936,9,1593,4,0
497.01890680837425,10,3265,0,0
124.19517258421695,5,3085,4,0
401.5693563616634,1,1928,0,0
351.3590782040922,0,3602,1,0
773.0672433430768,10,2294,2,0
803.3673411210984,15,675,1,0
154.25946950669893,2,1879,0,0
367.184636191847,4,2162,3,0
373.97980787079985,14,1012,3,0
152.25903349214897,14,794,2,0
798.6550515461394,3,233,0,0
707.5211000070879,22,1702,4,0
191.1914045107377,3,3028,1,0
367.35518668520524,7,1346,1,0
106.6992198316577,6,3610,2,0
628.5783904959509,16,2174,2,0
122.25055262407105,14,3385,2,0
985.9482344562929,4,511,2,0
780.9013926131745,12,1508,2,0
390.8483110344111,3,2329,2,0
578.9853683470751,21,798,4,0
911.4304744001923,16,3026,4,0
554.5451811154303,21,2951,1,0
175.32398791155723,16,1307,1,0
379.3246522255781,13,2699,2,0
843.3017201647157,13,392,1,0
644.5688029736283,16,3595,2,0
651.0736599494666,7,382,4,0
866.9546642028007,1,2264,3,0
894.0790844050422,12,2590,4,0
919.8727792076569,21,606,0,0
95.75434405990295,15,116,4,0
544.5818759611378,15,509,0,0
740.7690116971003,5,3572,1,0
757.1699182818868,21,2319,4,0
607.1094857680339,23,1464,3,0
167.6205478484905,3,3363,4,0
797.6231333877226,2,3111,4,0
720.3912221814307,5,1048,4,0
87.04963577748725,3,776,2,0
464.3460148497019,17,1067,4,0
174.80342212228177,5,1194,4,0
338.1395686672589,4,340,3,0
19.06301111347975,8,169,0,0
400.9295385423475,10,1839,0,0
550.3270442350542,5,1562,3,0
619.9630102342597,15,3544,1,0
663.8268547835813,18,2710,4,0
836.4550217893575,10,2191,1,0
216.2474443684543,20,3173,3,0
121.36134061602948,14,575,1,0
851.6856347260277,23,1629,0,0
157.45620207775724,8,1743,2,0
974.7853212548591,23,475,1,0
842.6956911692383,18,2359,2,0
501.3757292837096,18,3132,1,0
981.4400034971032,23,3101,3,0
98.2793523788962,8,531,2,0
303.76269541392656,22,991,1,0
638.5861906255708,3,2121,3,0
350.65686160470557,9,1418,0,0
928.444179428811,8,869,4,0
66.56046208963974,18,2442,3,0
549.8624202289036,14,1782,3,0
591.2754011277194,18,2529,0,0
653.0753956534469,1,2521,2,0
256.41055710848264,9,313,1,0
365.2018610923446,18,1462,2,0
843.8368491353127,16,952,3,0
195.74782620118967,19,2372,1,0
827.0409793261887,23,1013,4,0
563.0927674798396,20,965,4,0
762.425323682888,1,2135,1,0
713.893758897208,18,359,3,0
208.30398388949413,16,695,0,0
569.243923697439,17,2245,2,0
867.8554296522873,16,2804,2,0
432.6841205651274,1,3025,0,0
966.6241794530935,18,1409,0,0
452.7628850016163,0,1142,4,0
143.6428510312168,10,498,0,0
728.6674433393385,9,20,8,1
951.7507039841466,4,2979,4,0
320.4011284905144,15,462,3,0
868.2300617071958,23,3568,4,0
881.3694310002079,4,1618,4,0
350.8363378076291,23,3018,2,0
84.17440039258149,22,3319,0,0
724.8333512496595,11,2282,1,0
312.200786714972,3,417,0,0
783.1406906433148,22,1491,2,0
443.21219341217267,5,1506,0,0
485.78147560027895,18,1389,1,0
778.1314973417883,8,2201,0,0
382.98096773056625,11,272,2,0
443.68421797759163,14,392,1,0
376.81427830085255,15,2595,0,0
367.97317476200266,12,725,2,0
526.4206303245579,20,1747,2,0
808.9906450566496,23,3502,4,0
362.4065436106433,6,1675,1,0
524.7304658171989,22,2237,1,0
671.0565981171583,19,2860,0,0
270.1700068573514,3,3324,4,0
278.2452820974902,10,395,1,0
933.4797138964313,7,662,2,0
723.8110387577575,5,853,1,0
577.6094895470856,9,3291,4,0
648.0723343661914,6,2642,3,0
30.270143660314947,6,2238,2,0
618.4848625961351,3,2282,1,0
509.9993643509777,2,1712,2,0
546.2039300996562,23,2280,0,0
360.0644030039863,6,2406,2,0
82.39242381522895,3,2526,1,0
194.14589437844015,12,3647,0,0
950.7939684994591,19,3501,0,0
409.29086270866304,16,2031,0,0
467.2164726750333,6,237,3,0
53.65708006358555,16,1057,3,0
38.528663314436606,3,2261,0,0
717.4642655997109,10,1596,1,0
538.5565694569901,2,2427,0,0
509.1972782320504,10,1026,0,0
243.88140589224602,2,909,2,0
745.0059808982923,11,450,2,0
169.0683425293834,0,569,2,0
190.74480891735902,3,3499,4,0
461.2514591769272,13,2861,2,0
286.99358224982893,0,1674,2,0
248.2155182519132,13,2327,1,0
645.5924069087783,12,214,3,0
651.320773473326,12,1775,3,0
824.6925527301293,23,1309,3,0
418.2908584060029,14,3615,4,0
74.0120059351241,16,718,0,0
274.3927185365362,11,970,2,0
980.0254577336201,21,3346,1,0
596.6623166574694,22,3083,4,0
710.0273477162192,13,2919,3,0
8.350471795789122,11,3119,4,0
518.6875264503384,17,3587,1,0
38.49112887427132,3,1666,4,0
569.6609818793565,13,2486,3,0
920.8500787864393,18,2719,0,0
968.4507113699075,12,904,3,0
541.0121227135352,22,1451,3,0
458.7466004469637,17,1456,3,0
945.0720771542456,10,3202,4,0
673.9362221646984,5,3094,1,0
65.83438025887105,8,2940,3,0
466.2598520898301,11,2437,4,0
241.0047734458396,18,135,1,0
614.7777988534165,13,9,9,1
